Date,Close
8/24/17,1.17982
8/25/17,1.19216
8/26/17,1.1924
8/27/17,1.19513
8/28/17,1.19631
8/29/17,1.19696
8/30/17,1.1889
8/31/17,1.19098
9/1/17,1.1861
9/2/17,1.1861
9/3/17,1.18821
9/4/17,1.18931
9/5/17,1.1923
9/6/17,1.19273
9/7/17,1.20282
9/8/17,1.2033
9/9/17,1.2036
9/10/17,1.20168
9/11/17,1.1958
9/12/17,1.1971
9/13/17,1.18864
9/14/17,1.1921
9/15/17,1.19452
9/16/17,1.1948
9/17/17,1.1936
9/18/17,1.19583
9/19/17,1.1992
9/20/17,1.18713
9/21/17,1.19451
9/22/17,1.19474
9/23/17,1.194785
9/24/17,1.19267
9/25/17,1.18549
9/26/17,1.17854
9/27/17,1.17487
9/28/17,1.17808
9/29/17,1.17413
9/30/17,1.174163
10/1/17,1.1806
10/2/17,1.17333
10/3/17,1.17471
10/4/17,1.17565
10/5/17,1.17113
10/6/17,1.17271
10/7/17,1.1732
10/8/17,1.17419
10/9/17,1.1741
10/10/17,1.1812
10/11/17,1.18643
10/12/17,1.18311
10/13/17,1.18178
10/14/17,1.182
10/15/17,1.18134
10/16/17,1.1795
10/17/17,1.17703
10/18/17,1.17945
10/19/17,1.18474
10/20/17,1.1783
10/21/17,1.178
10/22/17,1.1753
10/23/17,1.17548
10/24/17,1.17583
10/25/17,1.1818
10/26/17,1.16365
10/27/17,1.16062
10/28/17,1.161022
10/29/17,1.16039
10/30/17,1.1652
10/31/17,1.16512
11/1/17,1.1628
11/2/17,1.16587
11/3/17,1.16063
11/4/17,1.1618
11/5/17,1.16141
11/6/17,1.1612
11/7/17,1.16006
11/8/17,1.15929
11/9/17,1.16463
11/10/17,1.16628
11/11/17,1.166684
11/12/17,1.16603
11/13/17,1.16645
11/14/17,1.17914
11/15/17,1.17823
11/16/17,1.1775
11/17/17,1.17894
11/18/17,1.179356
11/19/17,1.17312
11/20/17,1.1737
11/21/17,1.17363
11/22/17,1.18141
11/23/17,1.1848
11/24/17,1.19298
11/25/17,1.193
11/26/17,1.19252
11/27/17,1.19045
11/28/17,1.18473
11/29/17,1.1852
11/30/17,1.18977
12/1/17,1.18952
12/2/17,1.189937
12/3/17,1.18588
12/4/17,1.18674
12/5/17,1.18308
12/6/17,1.18039
12/7/17,1.1772
12/8/17,1.1772
12/9/17,1.1764
12/10/17,1.1767
12/11/17,1.17756
12/12/17,1.1741
12/13/17,1.1834
12/14/17,1.17742
12/15/17,1.17474
12/16/17,1.175115
12/17/17,1.17429
12/18/17,1.1783
12/19/17,1.1837
12/20/17,1.18776
12/21/17,1.18566
12/22/17,1.18603
12/23/17,1.1858
12/24/17,1.1847
12/25/17,1.1872
12/26/17,1.18574
12/27/17,1.19001
12/28/17,1.1938
12/29/17,1.2002
12/30/17,1.1997
12/31/17,1.2002
1/1/18,1.20109
1/2/18,1.20629
1/3/18,1.20098
1/4/18,1.20681
1/5/18,1.20282
1/6/18,1.203224
1/7/18,1.20368
1/8/18,1.19698
1/9/18,1.19286
1/10/18,1.19556
1/11/18,1.20415
1/12/18,1.22009
1/13/18,1.2195
1/14/18,1.2192
1/15/18,1.22671
1/16/18,1.22705
1/17/18,1.21832
1/18/18,1.22352
1/19/18,1.22222
1/20/18,1.222613
1/21/18,1.22548
1/22/18,1.2254
1/23/18,1.23095
1/24/18,1.239
1/25/18,1.23917
1/26/18,1.2425
1/27/18,1.242992
1/28/18,1.24274
1/29/18,1.23801
1/30/18,1.24088
1/31/18,1.24174
2/1/18,1.25092
2/2/18,1.2461
2/3/18,1.2461
2/4/18,1.24463
2/5/18,1.2367
2/6/18,1.23805
2/7/18,1.2267
2/8/18,1.22599
2/9/18,1.2244
2/10/18,1.2244
2/11/18,1.22522
2/12/18,1.2301
2/13/18,1.23532
2/14/18,1.24666
2/15/18,1.25029
2/16/18,1.2406
2/17/18,1.2406
2/18/18,1.2411
2/19/18,1.23977
2/20/18,1.23347
2/21/18,1.22812
2/22/18,1.23259
2/23/18,1.2293
2/24/18,1.2293
2/25/18,1.22865
2/26/18,1.2315
2/27/18,1.22296
2/28/18,1.219
3/1/18,1.22694
3/2/18,1.2317
3/3/18,1.2317
3/4/18,1.23147
3/5/18,1.23352
3/6/18,1.24159
3/7/18,1.2411
3/8/18,1.2305
3/9/18,1.2306
3/10/18,1.230905
3/11/18,1.2307
3/12/18,1.23391
3/13/18,1.23919
3/14/18,1.2375
3/15/18,1.2305
3/16/18,1.2295
3/17/18,1.2298
3/18/18,1.22802
3/19/18,1.23365
3/20/18,1.22475
3/21/18,1.2347
3/22/18,1.23236
3/23/18,1.2356
3/24/18,1.2356
3/25/18,1.23537
3/26/18,1.24568
3/27/18,1.2407
3/28/18,1.23099
3/29/18,1.23018
3/30/18,1.2329
3/31/18,1.2329
4/1/18,1.23135
4/2/18,1.2292
4/3/18,1.22777
4/4/18,1.2286
4/5/18,1.22509
4/6/18,1.2297
4/7/18,1.2297
4/8/18,1.22708
4/9/18,1.23217
4/10/18,1.23624
4/11/18,1.23713
4/12/18,1.23293
4/13/18,1.2346
4/14/18,1.234903
4/15/18,1.23314
4/16/18,1.23844
4/17/18,1.23727
4/18/18,1.2378
4/19/18,1.2344
4/20/18,1.2311
4/21/18,1.231405
4/22/18,1.2272
4/23/18,1.22083
4/24/18,1.2238
4/25/18,1.2172
4/26/18,1.21089
4/27/18,1.2146
4/28/18,1.214904
4/29/18,1.2121
4/30/18,1.2079
5/1/18,1.19912
5/2/18,1.19503
5/3/18,1.19886
5/4/18,1.1976
5/5/18,1.197906
5/6/18,1.19543
5/7/18,1.1933
5/8/18,1.1868
5/9/18,1.18465
5/10/18,1.1912
5/11/18,1.1959
5/12/18,1.1959
5/13/18,1.19516
5/14/18,1.19305
5/15/18,1.18205
5/16/18,1.18146
5/17/18,1.1791
5/18/18,1.1789
5/19/18,1.1789
5/20/18,1.1765
5/21/18,1.17897
5/22/18,1.17878
5/23/18,1.17096
5/24/18,1.17221
5/25/18,1.1655
5/26/18,1.1655
5/27/18,1.16882
5/28/18,1.1626
5/29/18,1.15364
5/30/18,1.1663
5/31/18,1.16927
6/1/18,1.1668
6/2/18,1.167106
6/3/18,1.1667
6/4/18,1.17
6/5/18,1.1724
6/6/18,1.17821
6/7/18,1.1792
6/8/18,1.178
6/9/18,1.1783
6/10/18,1.17833
6/11/18,1.17735
6/12/18,1.17472
6/13/18,1.1804
6/14/18,1.15659
6/15/18,1.162
6/16/18,1.162304
6/17/18,1.15931
6/18/18,1.16297
6/19/18,1.1588
6/20/18,1.15784
6/21/18,1.1605
6/22/18,1.1666
6/23/18,1.166901
6/24/18,1.16607
6/25/18,1.17003
6/26/18,1.16497
6/27/18,1.15632
6/28/18,1.15621
6/29/18,1.1702
6/30/18,1.1702
7/1/18,1.1677
7/2/18,1.164
7/3/18,1.16584
7/4/18,1.16615
7/5/18,1.16922
7/6/18,1.1753
7/7/18,1.1753
7/8/18,1.17515
7/9/18,1.1756
7/10/18,1.17256
7/11/18,1.16748
7/12/18,1.16642
7/13/18,1.17
7/14/18,1.1698
7/15/18,1.16784
7/16/18,1.17088
7/17/18,1.1653
7/18/18,1.16448
7/19/18,1.16547
7/20/18,1.1729
7/21/18,1.173199
7/22/18,1.17412
7/23/18,1.16933
7/24/18,1.1684
7/25/18,1.1736
7/26/18,1.16423
7/27/18,1.1671
7/28/18,1.167406
7/29/18,1.166
7/30/18,1.17072
7/31/18,1.1689
8/1/18,1.16635
8/2/18,1.1583
8/3/18,1.1581
8/4/18,1.158399
8/5/18,1.15618
8/6/18,1.1557
8/7/18,1.1601
8/8/18,1.161
8/9/18,1.15232
8/10/18,1.1421
8/11/18,1.1424
8/12/18,1.13923
8/13/18,1.14003
8/14/18,1.1345
8/15/18,1.13403
8/16/18,1.13707
8/17/18,1.1447
8/18/18,1.145003
8/19/18,1.14371
8/20/18,1.14906
8/21/18,1.15744
8/22/18,1.1584
8/23/18,1.15397
8/24/18,1.1631
8/25/18,1.163399
8/26/18,1.1648
8/27/18,1.1681
8/28/18,1.16907
8/29/18,1.17091
8/30/18,1.16641
8/31/18,1.162
9/1/18,1.162
9/2/18,1.1598
9/3/18,1.16149
9/4/18,1.15859
9/5/18,1.16339
9/6/18,1.16194
9/7/18,1.157
9/8/18,1.157
9/9/18,1.156
9/10/18,1.15932
9/11/18,1.1595
9/12/18,1.16256
9/13/18,1.1691
9/14/18,1.1633
9/15/18,1.163602
9/16/18,1.1627
9/17/18,1.16686
9/18/18,1.16792
9/19/18,1.16739
9/20/18,1.1775
9/21/18,1.1768
9/22/18,1.1768
9/23/18,1.1748
9/24/18,1.1752
9/25/18,1.17627
9/26/18,1.17477
9/27/18,1.16368
9/28/18,1.162
9/29/18,1.162304
9/30/18,1.16044
10/1/18,1.1577
10/2/18,1.15512
10/3/18,1.1474
10/4/18,1.15174
10/5/18,1.1533
10/6/18,1.153602
10/7/18,1.1521
10/8/18,1.1493
10/9/18,1.1504
10/10/18,1.15329
10/11/18,1.15898
10/12/18,1.1574
10/13/18,1.157702
10/14/18,1.15506
10/15/18,1.15827
10/16/18,1.15746
10/17/18,1.15001
10/18/18,1.14539
10/19/18,1.1529
10/20/18,1.153203
10/21/18,1.1508
10/22/18,1.14642
10/23/18,1.14717
10/24/18,1.13986
10/25/18,1.1373
10/26/18,1.1423
10/27/18,1.1423
10/28/18,1.1396
10/29/18,1.13755
10/30/18,1.13456
10/31/18,1.13162
11/1/18,1.14026
11/2/18,1.1387
11/3/18,1.139004
11/4/18,1.1395
11/5/18,1.1409
11/6/18,1.14377
11/7/18,1.1434
11/8/18,1.13677
11/9/18,1.1336
11/10/18,1.1336
11/11/18,1.1324
11/12/18,1.1224
11/13/18,1.1309
11/14/18,1.13111
11/15/18,1.1325
11/16/18,1.1419
11/17/18,1.1419
11/18/18,1.14132
11/19/18,1.14541
11/20/18,1.13716
11/21/18,1.13876
11/22/18,1.14024
11/23/18,1.1341
11/24/18,1.134404
11/25/18,1.13363
11/26/18,1.13327
11/27/18,1.1297
11/28/18,1.1368
11/29/18,1.1392
11/30/18,1.1316
12/1/18,1.1319
12/2/18,1.13414
12/3/18,1.1354
12/4/18,1.1342
12/5/18,1.1348
12/6/18,1.13741
12/7/18,1.1381
12/8/18,1.138246
12/9/18,1.13999
12/10/18,1.1355
12/11/18,1.13222
12/12/18,1.13727
12/13/18,1.13629
12/14/18,1.1308
12/15/18,1.130947
12/16/18,1.13049
12/17/18,1.13485
12/18/18,1.13746
12/19/18,1.13866
12/20/18,1.1456
12/21/18,1.1382
12/22/18,1.1382
12/23/18,1.13721
12/24/18,1.14
12/25/18,1.1413
12/26/18,1.13604
12/27/18,1.14302
12/28/18,1.1437
12/29/18,1.143844
12/30/18,1.1439
12/31/18,1.149
1/1/19,1.14608
1/2/19,1.13176
1/3/19,1.13901
1/4/19,1.1394
1/5/19,1.1394
1/6/19,1.14097
1/7/19,1.1479
1/8/19,1.14554
1/9/19,1.15542
1/10/19,1.1507
1/11/19,1.1468
1/12/19,1.1468
1/13/19,1.146
1/14/19,1.14721
1/15/19,1.1412
1/16/19,1.13973
1/17/19,1.13915
1/18/19,1.1371
1/19/19,1.137249
1/20/19,1.13648
1/21/19,1.13679
1/22/19,1.13631
1/23/19,1.1386
1/24/19,1.1311
1/25/19,1.1399
1/26/19,1.140049
1/27/19,1.14124
1/28/19,1.1427
1/29/19,1.1434
1/30/19,1.1484
1/31/19,1.1448
2/1/19,1.1456
2/2/19,1.145895
2/3/19,1.14544
2/4/19,1.14354
2/5/19,1.1409
2/6/19,1.13646
2/7/19,1.1338
2/8/19,1.1334
2/9/19,1.133696
2/10/19,1.13235
2/11/19,1.1278
2/12/19,1.13338
2/13/19,1.12642
2/14/19,1.12945
2/15/19,1.1295
2/16/19,1.1295
2/17/19,1.1295
2/18/19,1.13113
2/19/19,1.1339
2/20/19,1.1345
2/21/19,1.1338
2/22/19,1.134
2/23/19,1.134301
2/24/19,1.13414
2/25/19,1.1364
2/26/19,1.1393
2/27/19,1.13795
2/28/19,1.13727
3/1/19,1.1376
3/2/19,1.1376
3/3/19,1.137555
3/4/19,1.1337
3/5/19,1.13075
3/6/19,1.13125
3/7/19,1.119795
3/8/19,1.12395
3/9/19,1.12395
3/10/19,1.123195
3/11/19,1.125925
3/12/19,1.128625
3/13/19,1.13313
3/14/19,1.130805
3/15/19,1.13415
3/16/19,1.134449
3/17/19,1.13194
3/18/19,1.133585
3/19/19,1.135425
3/20/19,1.14278
3/21/19,1.13755
3/22/19,1.13205
3/23/19,1.132047
3/24/19,1.129645
3/25/19,1.13155
3/26/19,1.12755
3/27/19,1.125115
3/28/19,1.12285
3/29/19,1.12315
3/30/19,1.12315
3/31/19,1.12234
4/1/19,1.120535
4/2/19,1.12035
4/3/19,1.124465
4/4/19,1.12225
4/5/19,1.12325
4/6/19,1.12325
4/7/19,1.12185
4/8/19,1.12565
4/9/19,1.12665
4/10/19,1.12765
4/11/19,1.12605
4/12/19,1.13215
4/13/19,1.13195
4/14/19,1.13045
4/15/19,1.130385
4/16/19,1.128465
4/17/19,1.129695
4/18/19,1.12355
4/19/19,1.12465
4/20/19,1.12465
4/21/19,1.12439
4/22/19,1.12592
4/23/19,1.12235
4/24/19,1.115315
4/25/19,1.11375
4/26/19,1.11625
4/27/19,1.11635
4/28/19,1.11505
4/29/19,1.118505
4/30/19,1.12155
5/1/19,1.120045
5/2/19,1.11725
5/3/19,1.12115
5/4/19,1.12115
5/5/19,1.11835
5/6/19,1.12025
5/7/19,1.11901
5/8/19,1.119775
5/9/19,1.12187
5/10/19,1.12315
5/11/19,1.12355
5/12/19,1.12385
5/13/19,1.12321
5/14/19,1.12055
5/15/19,1.12069
5/16/19,1.11732
5/17/19,1.11675
5/18/19,1.11675
5/19/19,1.11649
5/20/19,1.116845
5/21/19,1.11645
5/22/19,1.11545
5/23/19,1.11845
5/24/19,1.12065
5/25/19,1.12065
5/26/19,1.12115
5/27/19,1.11934
5/28/19,1.11675
5/29/19,1.11369
5/30/19,1.113075
5/31/19,1.11985
6/1/19,1.11985
6/2/19,1.11737
6/3/19,1.124555
6/4/19,1.125375
6/5/19,1.12295
6/6/19,1.1277
6/7/19,1.13405
6/8/19,1.13415
6/9/19,1.13215
6/10/19,1.13177
6/11/19,1.13291
6/12/19,1.12945
6/13/19,1.12805
6/14/19,1.12355
6/15/19,1.12375
6/16/19,1.12167
6/17/19,1.12242
6/18/19,1.11985
6/19/19,1.123525
6/20/19,1.129495
6/21/19,1.13955
6/22/19,1.13955
6/23/19,1.13855
6/24/19,1.13995
6/25/19,1.136725
6/26/19,1.13743
6/27/19,1.13715
6/28/19,1.13885
6/29/19,1.13895
6/30/19,1.13615
7/1/19,1.12871
7/2/19,1.129135
7/3/19,1.12875
7/4/19,1.12854
7/5/19,1.12325
7/6/19,1.12315
7/7/19,1.122735
7/8/19,1.12165
7/9/19,1.12045
7/10/19,1.125845
7/11/19,1.12503
7/12/19,1.12865
7/13/19,1.12875
7/14/19,1.12725
7/15/19,1.126165
7/16/19,1.12135
7/17/19,1.12275
7/18/19,1.12611
7/19/19,1.12335
7/20/19,1.12335
7/21/19,1.1218
7/22/19,1.12061
7/23/19,1.11515
7/24/19,1.114215
7/25/19,1.11465
7/26/19,1.11475
7/27/19,1.11475
7/28/19,1.112995
7/29/19,1.11445
7/30/19,1.115755
7/31/19,1.10712
8/1/19,1.10784
8/2/19,1.11295
8/3/19,1.11295
8/4/19,1.110765
8/5/19,1.12435
8/6/19,1.120495
8/7/19,1.12045
8/8/19,1.11875
8/9/19,1.13105
8/10/19,1.13115
8/11/19,1.1208
8/12/19,1.121555
8/13/19,1.11766
8/14/19,1.11425
8/15/19,1.11125
8/16/19,1.10945
8/17/19,1.10945
8/18/19,1.10925
8/19/19,1.10925
8/20/19,1.10974
8/21/19,1.10895
8/22/19,1.10845
8/23/19,1.12405
8/24/19,1.12405
8/25/19,1.11431
8/26/19,1.11015
8/27/19,1.10925
8/28/19,1.108545
8/29/19,1.106
8/30/19,1.10105
8/31/19,1.10105
9/1/19,1.09915
9/2/19,1.09645
9/3/19,1.09735
9/4/19,1.10355
9/5/19,1.10335
9/6/19,1.11315
9/7/19,1.11325
9/8/19,1.10205
9/9/19,1.10482
9/10/19,1.104755
9/11/19,1.101325
9/12/19,1.10557
9/13/19,1.11565
9/14/19,1.11565
9/15/19,1.10845
9/16/19,1.10025
9/17/19,1.10755
9/18/19,1.10293
9/19/19,1.10459
9/20/19,1.102075
9/21/19,1.10175
9/22/19,1.101875
9/23/19,1.0993
9/24/19,1.10135
9/25/19,1.095305
9/26/19,1.092295
9/27/19,1.094105
9/28/19,1.094105
9/29/19,1.09425
9/30/19,1.08992
10/1/19,1.09345
10/2/19,1.09615
10/3/19,1.097495
10/4/19,1.09795
10/5/19,1.09795
10/6/19,1.09845
10/7/19,1.09735
10/8/19,1.095965
10/9/19,1.09845
10/10/19,1.10107
10/11/19,1.1039
10/12/19,1.10375
10/13/19,1.10285
10/14/19,1.10263
10/15/19,1.103435
10/16/19,1.10745
10/17/19,1.11253
10/18/19,1.11715
10/19/19,1.11695
10/20/19,1.11555
10/21/19,1.11518
10/22/19,1.1129
10/23/19,1.11315
10/24/19,1.11036
10/25/19,1.108025
10/26/19,1.10805
10/27/19,1.10845
10/28/19,1.10987
10/29/19,1.11125
10/30/19,1.11524
10/31/19,1.11568
11/1/19,1.11905
11/2/19,1.11925
11/3/19,1.11662
11/4/19,1.11284
11/5/19,1.1074
11/6/19,1.10705
11/7/19,1.105225
11/8/19,1.101895
11/9/19,1.101895
11/10/19,1.10221
11/11/19,1.1035
11/12/19,1.10121
11/13/19,1.10105
11/14/19,1.10198
11/15/19,1.10513
11/16/19,1.1051
11/17/19,1.10541
11/18/19,1.10715
11/19/19,1.10781
11/20/19,1.107865
11/21/19,1.10656
11/22/19,1.10216
11/23/19,1.10216
11/24/19,1.102215
11/25/19,1.10105
11/26/19,1.102215
11/27/19,1.10035
11/28/19,1.101135
11/29/19,1.101745
11/30/19,1.101995
12/1/19,1.101905
12/2/19,1.107615
12/3/19,1.108205
12/4/19,1.108265
12/5/19,1.110465
12/6/19,1.10585
12/7/19,1.10585
12/8/19,1.1059
12/9/19,1.10642
12/10/19,1.10927
12/11/19,1.11345
12/12/19,1.11855
12/13/19,1.1119
12/14/19,1.1119
12/15/19,1.112415
12/16/19,1.11366
12/17/19,1.1151
12/18/19,1.11156
12/19/19,1.11235
12/20/19,1.10772
12/21/19,1.10772
12/22/19,1.10796
12/23/19,1.10919
12/24/19,1.10885
12/25/19,1.10965
12/26/19,1.11007
12/27/19,1.117685
12/28/19,1.117685
12/29/19,1.11818
12/30/19,1.12025
12/31/19,1.12215
1/1/20,1.121895
1/2/20,1.117085
1/3/20,1.1159
1/4/20,1.1159
1/5/20,1.11622
1/6/20,1.11953
1/7/20,1.115135
1/8/20,1.111275
1/9/20,1.11105
1/10/20,1.1121
1/11/20,1.1122
1/12/20,1.111635
1/13/20,1.113535
